sheet	row	orderNo	packName	packCount	unitPrice	ruleUnit	status	pricingRule
口腔科	12	1608059	消毒缸-16/w12050	1	52.8	52.8	warning	special_only 未命中特色规则
口腔科	13	1609270	消毒缸-16/w12050	1	52.8	52.8	warning	special_only 未命中特色规则
口腔科	14	1610187	消毒缸-16/w12050	1	52.8	52.8	warning	special_only 未命中特色规则
口腔科	15	1611364	消毒缸-16/w12050	1	52.8	52.8	warning	special_only 未命中特色规则
口腔科	16	1612192	消毒缸-16/w12050	1	52.8	52.8	warning	special_only 未命中特色规则
口腔科	17	1613078	消毒缸-16/w12050	1	52.8	52.8	warning	special_only 未命中特色规则
呼吸科	9	1609603	开口器-1/Z1026	1	4.8	4.8	warning	special_only 未命中特色规则
呼吸科	10	1609603	喉镜片（低温）-1/Z1530	3	15.0	15.0	warning	special_only 未命中特色规则
外科门诊	9	1605142	消毒缸-4/W9050	1	13.2	13.2	warning	special_only 未命中特色规则
外科门诊	10	1606060	消毒缸-4/W9050	1	13.2	13.2	warning	special_only 未命中特色规则
外科门诊	11	1606444	持针器-1/Z1029	1	4.8	4.8	warning	special_only 未命中特色规则
外科门诊	12	1606444	剪刀-1/Z1029	1	4.8	4.8	warning	special_only 未命中特色规则
外科门诊	13	1606444	蚊式-1/Z1026	2	4.8	4.8	warning	special_only 未命中特色规则
外科门诊	14	1606444	手术包-10件（80*80布）	2	33.0	33.0	warning	special_only 未命中特色规则
外科门诊	15	1607208	剪刀-1/Z1029	1	4.8	4.8	warning	special_only 未命中特色规则
外科门诊	16	1607208	蚊式-1/Z1026	1	4.8	4.8	warning	special_only 未命中特色规则
外科门诊	17	1607208	消毒缸-4/W9050	1	13.2	13.2	warning	special_only 未命中特色规则
外科门诊	18	1608055	蚊式-1/Z1026	1	4.8	4.8	warning	special_only 未命中特色规则
外科门诊	19	1608055	消毒缸-4/W9050	1	13.2	13.2	warning	special_only 未命中特色规则
外科门诊	20	1608472	剪刀-1/Z1029	1	4.8	4.8	warning	special_only 未命中特色规则
外科门诊	21	1608472	蚊式-1/Z1026	2	4.8	4.8	warning	special_only 未命中特色规则
外科门诊	22	1609277	消毒缸-4/W9050	1	13.2	13.2	warning	special_only 未命中特色规则
外科门诊	23	1609606	拆钉器-1/Z1526	1	6.6	6.6	warning	special_only 未命中特色规则
外科门诊	24	1609606	刀柄-1/Z7526	1	4.8	4.8	warning	special_only 未命中特色规则
外科门诊	25	1609606	剪刀-1/Z1029	1	4.8	4.8	warning	special_only 未命中特色规则
外科门诊	26	1609606	蚊式-1/Z1026	1	4.8	4.8	warning	special_only 未命中特色规则
