sheet	row	orderNo	packName	packCount	unitPrice	ruleUnit	status	pricingRule
妇科病房	114	1614975	宫腔检查镜12度-3/Z2060	1	46.2	46.2	warning	special_only 未命中特色规则
妇科病房	115	1615323	流产包	5	65.45	65.45	warning	special_only 未命中特色规则
妇科病房	116	1615323	窥器-1/Z1526	1	7.7	7.7	warning	special_only 未命中特色规则
妇科病房	117	1615323	扩棒（7-10）-7/Z1026	1	28.7	26.95	warning	省二松北扩棒7-10
妇科病房	118	1615323	扩棒（8-10号）-5件/z1530	1	19.25	19.25	warning	special_only 未命中特色规则
妇科病房	119	1615323	扩棒3.5号-1/Z7526	1	5.6	5.6	warning	special_only 未命中特色规则
妇科病房	120	1615323	扩棒7号-1/Z7526	1	5.6	5.6	warning	special_only 未命中特色规则
妇科病房	121	1615323	镊子-1/Z7526	1	5.6	5.6	warning	special_only 未命中特色规则
妇科病房	122	1615323	取环钩-1/Z7537	1	5.6	5.6	warning	special_only 未命中特色规则
妇科病房	123	1615590	流产包	2	65.45	65.45	warning	special_only 未命中特色规则
妇科病房	124	1615590	长弯钳-1/Z1535	1	7.7	7.7	warning	special_only 未命中特色规则
妇科病房	125	1615590	镊子-1/Z7526	1	5.6	5.6	warning	special_only 未命中特色规则
妇科病房	126	1615590	止血钳-1/Z1029	1	5.6	5.6	warning	special_only 未命中特色规则
妇科病房	127	1615633	水管-1/Z3040	1	24.5	24.5	warning	special_only 未命中特色规则
妇科病房	128	1615633	宫腔检查镜12度-3/Z2060	1	46.2	46.2	warning	special_only 未命中特色规则
妇科病房	129	1616154	流产包	3	65.45	65.45	warning	special_only 未命中特色规则
妇科病房	130	1616154	长弯钳-1/Z1535	2	7.7	7.7	warning	special_only 未命中特色规则
妇科病房	131	1616154	扩棒（8-10号）-5件/z1530	1	19.25	19.25	warning	special_only 未命中特色规则
妇科病房	132	1616185	水管-1/Z3040	1	24.5	24.5	warning	special_only 未命中特色规则
妇科病房	133	1616185	宫腔检查镜12度-3/Z2060	1	46.2	46.2	warning	special_only 未命中特色规则
妇科病房	135	1616446	水管-1/Z3040	1	24.5	24.5	warning	special_only 未命中特色规则
妇科病房	136	1616446	宫腔检查镜12度-3/Z2060	1	46.2	46.2	warning	special_only 未命中特色规则
导管室	9	1609349	持物钳罐-3件/z2044	1	11.55	11.55	warning	special_only 未命中特色规则
导管室	10	1609349	刺探针-1/Z7520	1	5.6	5.6	warning	special_only 未命中特色规则
导管室	11	1609349	剪刀-1/Z1026	3	5.6	5.6	warning	special_only 未命中特色规则
导管室	12	1609349	镊子-1/Z7526	2	5.6	5.6	warning	special_only 未命中特色规则
导管室	13	1609349	小拉钩-1/Z7526	3	5.6	5.6	warning	special_only 未命中特色规则
导管室	14	1609349	止血钳-1/Z1029	3	5.6	5.6	warning	special_only 未命中特色规则
导管室	15	1609349	起博包	1	57.75	57.75	warning	special_only 未命中特色规则
导管室	16	1609349	碗3盘1/W6050	1	15.4	15.4	warning	special_only 未命中特色规则
导管室	17	1614395	剪刀-1/Z1026	1	5.6	5.6	warning	special_only 未命中特色规则
导管室	18	1614395	止血钳-1/Z1029	1	5.6	5.6	warning	special_only 未命中特色规则
康复科	9	1613272	简易呼吸器-1件/Z3060	1	24.5	24.5	warning	special_only 未命中特色规则
影像科	9	1608758	简易呼吸器一套/Z3060	2	24.5	24.5	warning	special_only 未命中特色规则
心内二	9	1613255	简易呼吸器一套/Z3060	1	24.5	24.5	warning	special_only 未命中特色规则
心内四	9	1610882	简易呼吸器-1件/Z3060	1	24.5	24.5	warning	special_only 未命中特色规则
急诊	9	1608566	小外伤包	3	30.8	30.8	warning	special_only 未命中特色规则
急诊	10	1608584	换药缸-1/Z2530	1	11.2	11.2	warning	special_only 未命中特色规则
急诊	11	1608584	持针器-1/Z1029	1	5.6	5.6	warning	special_only 未命中特色规则
急诊	12	1608584	剪刀-1/Z1026	1	5.6	5.6	warning	special_only 未命中特色规则
急诊	13	1608584	止血钳-1/Z1029	5	5.6	5.6	warning	special_only 未命中特色规则
急诊	14	1610648	大外伤包	1	42.35	42.35	warning	special_only 未命中特色规则
急诊	15	1610648	小外伤包	5	30.8	30.8	warning	special_only 未命中特色规则
急诊	16	1610731	换药缸-1/Z2530	1	11.2	11.2	warning	special_only 未命中特色规则
急诊	17	1610731	剪刀-1/Z1026	8	5.6	5.6	warning	special_only 未命中特色规则
急诊	18	1610731	止血钳-1/Z1029	7	5.6	5.6	warning	special_only 未命中特色规则
急诊	19	1611610	止血钳-1/Z1029	3	5.6	5.6	warning	special_only 未命中特色规则
急诊	20	1611610	大外伤包	1	42.35	42.35	warning	special_only 未命中特色规则
急诊	21	1611610	小外伤包	4	30.8	30.8	warning	special_only 未命中特色规则
急诊	22	1612439	换药缸-1/Z2530	2	11.2	11.2	warning	special_only 未命中特色规则
急诊	23	1612439	剪刀-1/Z1026	8	5.6	5.6	warning	special_only 未命中特色规则
急诊	24	1612439	止血钳-1/Z1029	3	5.6	5.6	warning	special_only 未命中特色规则
急诊	25	1612439	大外伤包	2	42.35	42.35	warning	special_only 未命中特色规则
急诊	26	1612439	小外伤包	12	30.8	30.8	warning	special_only 未命中特色规则
急诊	27	1613133	剪刀-1/Z1026	1	5.6	5.6	warning	special_only 未命中特色规则
急诊	28	1613133	镊子-1/Z7526	1	5.6	5.6	warning	special_only 未命中特色规则
急诊	29	1613133	止血钳-1/Z1029	4	5.6	5.6	warning	special_only 未命中特色规则
急诊	30	1613133	大外伤包	4	42.35	42.35	warning	special_only 未命中特色规则
急诊	31	1614170	肌钩-1/Z7526	1	5.6	5.6	warning	special_only 未命中特色规则
急诊	32	1614170	剪刀-1/Z1026	3	5.6	5.6	warning	special_only 未命中特色规则
急诊	33	1614170	止血钳-1/Z1029	2	5.6	5.6	warning	special_only 未命中特色规则
急诊	34	1614170	小外伤包	10	30.8	30.8	warning	special_only 未命中特色规则
急诊	35	1614230	止血钳-1/Z1029	1	5.6	5.6	warning	special_only 未命中特色规则
