月份,Sheet,问题类型,包名,发货单号,字段,原始值,处理后值,原始行号,处理后行号,说明
1月,全部科室(汇总对比),缺失行,镊子-1/Z7534,1572458,整行,2.0/6.4/12.8,,86,,
1月,全部科室(汇总对比),缺失行,肛肠包（肛肠科）,1572458,整行,2.0/70.4/140.8,,87,,
1月,全部科室(汇总对比),缺失行,镊子43盒1/w9050,1572458,整行,1.0/193.6/193.6,,88,,
1月,全部科室(汇总对比),缺失行,镊子50盘1/w9050,1572458,整行,1.0/224.4/224.4,,89,,
1月,全部科室(汇总对比),缺失行,换药碗(肛肠包配套)-1/Z2530,1572859,整行,2.0/12.8/25.6,,90,,
1月,全部科室(汇总对比),缺失行,剪刀-1/Z1029,1572859,整行,4.0/6.4/25.6,,91,,
1月,全部科室(汇总对比),缺失行,镊子-1/Z7534,1572859,整行,2.0/6.4/12.8,,92,,
1月,全部科室(汇总对比),缺失行,蚊式-1/Z1026,1572859,整行,1.0/6.4/6.4,,93,,
1月,全部科室(汇总对比),缺失行,止血钳-1/Z1029,1572859,整行,2.0/6.4/12.8,,94,,
1月,全部科室(汇总对比),缺失行,肛肠包（肛肠科）,1572859,整行,2.0/70.4/140.8,,95,,
1月,全部科室(汇总对比),缺失行,镊子50盘1/w9050,1572859,整行,1.0/224.4/224.4,,96,,
1月,全部科室(汇总对比),缺失行,剪刀-1/Z1029,1573280,整行,1.0/6.4/6.4,,97,,
1月,全部科室(汇总对比),缺失行,蚊式-1/Z1026,1573280,整行,1.0/6.4/6.4,,98,,
1月,全部科室(汇总对比),缺失行,镊子50盘1/w9050,1573280,整行,1.0/224.4/224.4,,99,,
1月,全部科室(汇总对比),缺失行,换药碗(肛肠包配套)-1/Z2530,1573712,整行,3.0/12.8/38.4,,100,,
1月,全部科室(汇总对比),缺失行,剪刀-1/Z1029,1573712,整行,5.0/6.4/32.0,,101,,
1月,全部科室(汇总对比),缺失行,拉钩-1/Z7526,1573712,整行,1.0/6.4/6.4,,102,,
1月,全部科室(汇总对比),缺失行,麻杯-1/Z1520,1573712,整行,1.0/8.8/8.8,,103,,
1月,全部科室(汇总对比),缺失行,镊子-1/Z7534,1573712,整行,4.0/6.4/25.6,,104,,
1月,全部科室(汇总对比),缺失行,止血钳-1/Z1029,1573712,整行,6.0/6.4/38.4,,105,,
1月,全部科室(汇总对比),缺失行,肛肠包（肛肠科）,1573712,整行,4.0/70.4/281.6,,106,,
1月,全部科室(汇总对比),缺失行,镊子50盘1/w9050,1573712,整行,4.0/224.4/897.6,,107,,
1月,全部科室(汇总对比),缺失行,刮勺-1/Z7526,1574124,整行,1.0/6.4/6.4,,108,,
1月,全部科室(汇总对比),缺失行,换药碗(肛肠包配套)-1/Z2530,1574124,整行,2.0/12.8/25.6,,109,,
1月,全部科室(汇总对比),缺失行,镊子-1/Z7534,1574124,整行,2.0/6.4/12.8,,110,,
1月,全部科室(汇总对比),缺失行,圆刀柄-1/Z7526,1574124,整行,1.0/6.4/6.4,,111,,
1月,全部科室(汇总对比),缺失行,肛肠包（肛肠科）,1574124,整行,2.0/70.4/140.8,,112,,
1月,全部科室(汇总对比),缺失行,镊子50盘1/w9050,1574124,整行,1.0/224.4/224.4,,113,,
1月,全部科室(汇总对比),缺失行,换药碗(肛肠包配套)-1/Z2530,1574438,整行,3.0/12.8/38.4,,114,,
1月,全部科室(汇总对比),缺失行,剪刀-1/Z1029,1574438,整行,1.0/6.4/6.4,,115,,
1月,全部科室(汇总对比),缺失行,镊子-1/Z7534,1574438,整行,3.0/6.4/19.2,,116,,
1月,全部科室(汇总对比),缺失行,肛肠包（肛肠科）,1574438,整行,3.0/70.4/211.2,,117,,
1月,全部科室(汇总对比),缺失行,镊子48盘1/w9050,1574438,整行,1.0/215.6/215.6,,118,,
1月,全部科室(汇总对比),缺失行,镊子50盘1/w9050,1574438,整行,1.0/224.4/224.4,,119,,
1月,全部科室(汇总对比),缺失行,换药碗(肛肠包配套)-1/Z2530,1574829,整行,4.0/12.8/51.2,,120,,
1月,全部科室(汇总对比),缺失行,拉钩-1/Z7526,1574829,整行,2.0/6.4/12.8,,121,,
1月,全部科室(汇总对比),缺失行,镊子-1/Z7534,1574829,整行,4.0/6.4/25.6,,122,,
1月,全部科室(汇总对比),缺失行,探针-1/保/Z7530,1574829,整行,1.0/6.4/6.4,,123,,
1月,全部科室(汇总对比),缺失行,肛肠包（肛肠科）,1574829,整行,4.0/70.4/281.6,,124,,
1月,全部科室(汇总对比),缺失行,镊子50盘1/w9050,1574829,整行,1.0/224.4/224.4,,125,,
1月,全部科室(汇总对比),缺失行,剪刀-1/Z1029,1575134,整行,1.0/6.4/6.4,,126,,
1月,全部科室(汇总对比),缺失行,镊子50盘1/w9050,1575134,整行,1.0/224.4/224.4,,127,,
1月,全部科室(汇总对比),缺失行,剪刀-1/Z1029,1567938,整行,1.0/6.4/6.4,,9,,
1月,全部科室(汇总对比),缺失行,缝合包,1567938,整行,1.0/57.2/57.2,,10,,
1月,全部科室(汇总对比),缺失行,镊子16盒1/w9050,1567938,整行,1.0/74.8/74.8,,11,,
1月,全部科室(汇总对比),缺失行,剪刀-1/Z1029,1568986,整行,1.0/6.4/6.4,,12,,
1月,全部科室(汇总对比),缺失行,镊子14盘1/W9050,1568986,整行,1.0/66.0/66.0,,13,,
1月,全部科室(汇总对比),缺失行,剪刀-1/Z1029,1569852,整行,2.0/6.4/12.8,,14,,
1月,全部科室(汇总对比),缺失行,止血钳-1/Z1029,1569852,整行,3.0/6.4/19.2,,15,,
1月,全部科室(汇总对比),缺失行,缝合包,1569852,整行,1.0/57.2/57.2,,16,,
1月,全部科室(汇总对比),缺失行,镊子13盘1/W9050,1569852,整行,1.0/61.6/61.6,,17,,
1月,全部科室(汇总对比),缺失行,剪刀-1/Z1029,1571010,整行,1.0/6.4/6.4,,18,,
1月,全部科室(汇总对比),缺失行,止血钳-1/Z1029,1571010,整行,1.0/6.4/6.4,,19,,
1月,全部科室(汇总对比),缺失行,镊子24盘1/W9050,1571010,整行,1.0/110.0/110.0,,20,,
1月,全部科室(汇总对比),缺失行,剪刀-1/Z1029,1571770,整行,2.0/6.4/12.8,,21,,
1月,全部科室(汇总对比),缺失行,止血钳-1/Z1029,1571770,整行,1.0/6.4/6.4,,22,,
1月,全部科室(汇总对比),缺失行,镊子16盒1/w9050,1571770,整行,1.0/74.8/74.8,,23,,
1月,全部科室(汇总对比),缺失行,剪刀-1/Z1029,1572910,整行,1.0/6.4/6.4,,24,,
1月,全部科室(汇总对比),缺失行,止血钳-1/Z1029,1572910,整行,1.0/6.4/6.4,,25,,
1月,全部科室(汇总对比),缺失行,镊子24盘1/W9050,1572910,整行,1.0/110.0/110.0,,26,,
1月,全部科室(汇总对比),缺失行,剪刀-1/Z1029,1573713,整行,1.0/6.4/6.4,,27,,
1月,全部科室(汇总对比),缺失行,镊子15盘1/W9050,1573713,整行,1.0/70.4/70.4,,28,,
1月,全部科室(汇总对比),缺失行,剪刀-1/Z1029,1574830,整行,1.0/6.4/6.4,,29,,
1月,全部科室(汇总对比),缺失行,止血钳-1/Z1029,1574830,整行,1.0/6.4/6.4,,30,,
1月,全部科室(汇总对比),缺失行,镊子28盒1/w9050,1574830,整行,1.0/127.6/127.6,,31,,
1月,全部科室(汇总对比),缺失行,宫腔镜-2/双/z2044,1567182,整行,2.0/35.2/70.4,,9,,
1月,全部科室(汇总对比),缺失行,水管-1件(检查密封胶圈)/z3040,1567182,整行,1.0/28.0/28.0,,10,,
1月,全部科室(汇总对比),缺失行,人流包（90布）,1567939,整行,4.0/88.0/352.0,,11,,
1月,全部科室(汇总对比),缺失行,宫腔镜-2/双/z2044,1567991,整行,1.0/35.2/35.2,,12,,
1月,全部科室(汇总对比),缺失行,剪刀（EO）-1/Z2060,1567991,整行,1.0/22.4/22.4,,13,,
1月,全部科室(汇总对比),缺失行,水管-1件(检查密封胶圈)/z3040,1567991,整行,1.0/28.0/28.0,,14,,
1月,全部科室(汇总对比),缺失行,镜头-3件(盒1)/w9050,1567991,整行,1.0/52.8/52.8,,15,,
1月,全部科室(汇总对比),缺失行,镜头-3件(盒1)/Z2060,1567991,整行,1.0/52.8/52.8,,16,,
1月,全部科室(汇总对比),缺失行,人流包（90布）,1568238,整行,3.0/88.0/264.0,,17,,
1月,全部科室(汇总对比),缺失行,通水包,1568238,整行,3.0/26.4/79.2,,18,,
1月,全部科室(汇总对比),缺失行,宫腔镜-2/双/z2044,1568327,整行,3.0/35.2/105.6,,19,,
1月,全部科室(汇总对比),缺失行,水管-1件(检查密封胶圈)/z3040,1568327,整行,1.0/28.0/28.0,,20,,
1月,全部科室(汇总对比),缺失行,人流包（90布）,1568613,整行,3.0/88.0/264.0,,21,,
1月,全部科室(汇总对比),缺失行,宫腔镜-2/双/z2044,1568684,整行,3.0/35.2/105.6,,22,,
1月,全部科室(汇总对比),缺失行,水管-1件(检查密封胶圈)/z3040,1568684,整行,1.0/28.0/28.0,,23,,
1月,全部科室(汇总对比),缺失行,抓钳-1/z2060,1568684,整行,1.0/22.4/22.4,,24,,
1月,全部科室(汇总对比),缺失行,镜头-3件(盒1)/w9050,1568684,整行,1.0/52.8/52.8,,25,,
1月,全部科室(汇总对比),缺失行,剪刀-1/Z1029,1568987,整行,1.0/6.4/6.4,,26,,
1月,全部科室(汇总对比),缺失行,人流包（90布）,1568987,整行,8.0/88.0/704.0,,27,,
1月,全部科室(汇总对比),缺失行,通水包,1568987,整行,1.0/26.4/26.4,,28,,
1月,全部科室(汇总对比),缺失行,宫腔镜-2/双/z2044,1569072,整行,5.0/35.2/176.0,,29,,
1月,全部科室(汇总对比),缺失行,水管-1件(检查密封胶圈)/z3040,1569072,整行,1.0/28.0/28.0,,30,,
1月,全部科室(汇总对比),缺失行,镜头-3件(盒1)/w9050,1569072,整行,1.0/52.8/52.8,,31,,
1月,全部科室(汇总对比),缺失行,镜头-3件(盒1)/Z2060,1569072,整行,1.0/52.8/52.8,,32,,
1月,全部科室(汇总对比),缺失行,人流包（90布）,1569347,整行,6.0/88.0/528.0,,33,,
1月,全部科室(汇总对比),缺失行,宫腔镜-2/双/z2044,1569414,整行,6.0/35.2/211.2,,34,,
1月,全部科室(汇总对比),缺失行,水管-1件(检查密封胶圈)/z3040,1569414,整行,1.0/28.0/28.0,,35,,
1月,全部科室(汇总对比),缺失行,镜头-3件(盒1)/Z2060,1569414,整行,1.0/52.8/52.8,,36,,
1月,全部科室(汇总对比),缺失行,人流包（90布）,1569853,整行,5.0/88.0/440.0,,37,,
1月,全部科室(汇总对比),缺失行,宫腔镜-2/双/z2044,1569946,整行,5.0/35.2/176.0,,38,,
1月,全部科室(汇总对比),缺失行,水管-1件(检查密封胶圈)/z3040,1569946,整行,1.0/28.0/28.0,,39,,
1月,全部科室(汇总对比),缺失行,卵圆钳-1/Z1535,1570256,整行,1.0/8.8/8.8,,40,,
1月,全部科室(汇总对比),缺失行,人流包（90布）,1570256,整行,3.0/88.0/264.0,,41,,
1月,全部科室(汇总对比),缺失行,宫腔镜-2/双/z2044,1570302,整行,3.0/35.2/105.6,,42,,
1月,全部科室(汇总对比),缺失行,水管-1件(检查密封胶圈)/z3040,1570302,整行,1.0/28.0/28.0,,43,,
1月,全部科室(汇总对比),缺失行,人流包（90布）,1570553,整行,2.0/88.0/176.0,,44,,
1月,全部科室(汇总对比),缺失行,宫腔镜-2/双/z2044,1570680,整行,2.0/35.2/70.4,,45,,
1月,全部科室(汇总对比),缺失行,水管-1件(检查密封胶圈)/z3040,1570680,整行,1.0/28.0/28.0,,46,,
1月,全部科室(汇总对比),缺失行,人流包（90布）,1570961,整行,3.0/88.0/264.0,,47,,
1月,全部科室(汇总对比),缺失行,宫腔镜-2/双/z2044,1571038,整行,3.0/35.2/105.6,,48,,
1月,全部科室(汇总对比),缺失行,水管-1件(检查密封胶圈)/z3040,1571038,整行,1.0/28.0/28.0,,49,,
1月,全部科室(汇总对比),缺失行,人流包（90布）,1571287,整行,7.0/88.0/616.0,,50,,
1月,全部科室(汇总对比),缺失行,通水包,1571287,整行,1.0/26.4/26.4,,51,,
1月,全部科室(汇总对比),缺失行,宫腔镜-2/双/z2044,1571358,整行,6.0/35.2/211.2,,52,,
1月,全部科室(汇总对比),缺失行,水管-1件(检查密封胶圈)/z3040,1571358,整行,1.0/28.0/28.0,,53,,
1月,全部科室(汇总对比),缺失行,镜头-3件(盒1)/w9050,1571358,整行,1.0/52.8/52.8,,54,,
1月,全部科室(汇总对比),缺失行,人流包（90布）,1571771,整行,4.0/88.0/352.0,,55,,
1月,全部科室(汇总对比),缺失行,宫腔镜-2/双/z2044,1571858,整行,3.0/35.2/105.6,,56,,
1月,全部科室(汇总对比),缺失行,水管-1件(检查密封胶圈)/z3040,1571858,整行,1.0/28.0/28.0,,57,,
1月,全部科室(汇总对比),缺失行,镜头-3件(盒1)/w9050,1571858,整行,1.0/52.8/52.8,,58,,
1月,全部科室(汇总对比),缺失行,人流包（90布）,1572459,整行,7.0/88.0/616.0,,59,,
1月,全部科室(汇总对比),缺失行,宫腔镜-2/双/z2044,1572538,整行,6.0/35.2/211.2,,60,,
1月,全部科室(汇总对比),缺失行,水管-1件(检查密封胶圈)/z3040,1572538,整行,2.0/28.0/56.0,,61,,
1月,全部科室(汇总对比),缺失行,镜头-3件(盒1)/w9050,1572538,整行,1.0/52.8/52.8,,62,,
1月,全部科室(汇总对比),缺失行,人流包（90布）,1572851,整行,6.0/88.0/528.0,,63,,
1月,全部科室(汇总对比),缺失行,宫腔镜-2/双/z2044,1572986,整行,6.0/35.2/211.2,,64,,
1月,全部科室(汇总对比),缺失行,水管-1件(检查密封胶圈)/z3040,1572986,整行,1.0/28.0/28.0,,65,,
1月,全部科室(汇总对比),缺失行,人流包（90布）,1573281,整行,8.0/88.0/704.0,,66,,
1月,全部科室(汇总对比),缺失行,通水包,1573281,整行,1.0/26.4/26.4,,67,,
1月,全部科室(汇总对比),缺失行,宫腔镜-2/双/z2044,1573308,整行,6.0/35.2/211.2,,68,,
1月,全部科室(汇总对比),缺失行,水管-1件(检查密封胶圈)/z3040,1573308,整行,1.0/28.0/28.0,,69,,
1月,全部科室(汇总对比),缺失行,人流包（90布）,1573698,整行,9.0/88.0/792.0,,70,,
1月,全部科室(汇总对比),缺失行,宫腔镜-2/双/z2044,1573833,整行,5.0/35.2/176.0,,71,,
1月,全部科室(汇总对比),缺失行,水管-1件(检查密封胶圈)/z3040,1573833,整行,1.0/28.0/28.0,,72,,
1月,全部科室(汇总对比),缺失行,镜头-3件(盒1)/w9050,1573833,整行,2.0/52.8/105.6,,73,,
1月,全部科室(汇总对比),缺失行,镜头-3件(盒1)/Z2060,1573833,整行,2.0/52.8/105.6,,74,,
1月,全部科室(汇总对比),缺失行,人流包（90布）,1574125,整行,1.0/88.0/88.0,,75,,
1月,全部科室(汇总对比),缺失行,通水包,1574125,整行,1.0/26.4/26.4,,76,,
1月,全部科室(汇总对比),缺失行,宫腔镜-2/双/z2044,1574171,整行,1.0/35.2/35.2,,77,,
1月,全部科室(汇总对比),缺失行,水管-1件(检查密封胶圈)/z3040,1574171,整行,1.0/28.0/28.0,,78,,
1月,全部科室(汇总对比),缺失行,人流包（90布）,1574439,整行,4.0/88.0/352.0,,79,,
1月,全部科室(汇总对比),缺失行,宫腔镜-2/双/z2044,1574502,整行,4.0/35.2/140.8,,80,,
1月,全部科室(汇总对比),缺失行,水管-1件(检查密封胶圈)/z3040,1574502,整行,1.0/28.0/28.0,,81,,
1月,全部科室(汇总对比),缺失行,人流包（90布）,1574831,整行,4.0/88.0/352.0,,82,,
1月,全部科室(汇总对比),缺失行,宫腔镜-2/双/z2044,1574880,整行,4.0/35.2/140.8,,83,,
1月,全部科室(汇总对比),缺失行,水管-1件(检查密封胶圈)/z3040,1574880,整行,1.0/28.0/28.0,,84,,
1月,全部科室(汇总对比),缺失行,止血钳-1/Z1029,1575135,整行,1.0/6.4/6.4,,85,,
1月,全部科室(汇总对比),缺失行,人流包（90布）,1575135,整行,6.0/88.0/528.0,,86,,
1月,全部科室(汇总对比),缺失行,宫腔镜-2/双/z2044,1575231,整行,6.0/35.2/211.2,,87,,
1月,全部科室(汇总对比),缺失行,水管-1件(检查密封胶圈)/z3040,1575231,整行,1.0/28.0/28.0,,88,,
1月,全部科室(汇总对比),缺失行,拆线包-3件/Z1526,1570257,整行,1.0/13.2/13.2,,9,,
1月,全部科室(汇总对比),缺失行,剪刀1 钩镊1/Z1026,1570257,整行,1.0/10.8/10.8,,10,,
1月,全部科室(汇总对比),缺失行,开口器-1/Z1026,1570257,整行,1.0/6.4/6.4,,11,,
1月,全部科室(汇总对比),缺失行,舌钳子-1/Z1526,1570257,整行,1.0/8.8/8.8,,12,,
1月,全部科室(汇总对比),缺失行,孟宪宇器械-14件（盒1）/w7050,1574126,整行,1.0/66.0/66.0,,13,,
1月,全部科室(汇总对比),缺失行,孟宪宇器械-8件（盒1）/w7050,1574126,整行,1.0/39.6/39.6,,14,,
1月,全部科室(汇总对比),缺失行,钩镊1 剪刀1/Z1029,1568614,整行,1.0/10.8/10.8,,9,,
1月,全部科室(汇总对比),缺失行,剪刀-1/Z1029,1568614,整行,2.0/6.4/12.8,,10,,
1月,全部科室(汇总对比),缺失行,止血钳-1/Z1029,1568614,整行,1.0/6.4/6.4,,11,,
1月,全部科室(汇总对比),缺失行,试管架-1/w6050,1568614,整行,1.0/13.2/13.2,,12,,
1月,全部科室(汇总对比),缺失行,持针器-1/Z1029,1569854,整行,2.0/6.4/12.8,,13,,
1月,全部科室(汇总对比),缺失行,刀柄-1/Z7520,1569854,整行,1.0/6.4/6.4,,14,,
1月,全部科室(汇总对比),缺失行,钩镊1 剪刀1/Z1029,1569854,整行,1.0/10.8/10.8,,15,,
1月,全部科室(汇总对比),缺失行,钩镊-1/z7526,1569854,整行,1.0/6.4/6.4,,16,,
1月,全部科室(汇总对比),缺失行,剪刀-1/Z1029,1569854,整行,2.0/6.4/12.8,,17,,
1月,全部科室(汇总对比),缺失行,开口器-1/Z1026,1569854,整行,1.0/6.4/6.4,,18,,
1月,全部科室(汇总对比),缺失行,镊子-1/Z7534,1569854,整行,1.0/6.4/6.4,,19,,
1月,全部科室(汇总对比),缺失行,舌钳子-1/Z1526,1569854,整行,1.0/8.8/8.8,,20,,
1月,全部科室(汇总对比),缺失行,止血钳-1/Z1029,1569854,整行,4.0/6.4/25.6,,21,,
1月,全部科室(汇总对比),缺失行,试管架-1/w6050,1569854,整行,1.0/13.2/13.2,,22,,
1月,全部科室(汇总对比),缺失行,钩镊1 剪刀1/Z1029,1572460,整行,2.0/10.8/21.6,,23,,
1月,全部科室(汇总对比),缺失行,试管架-1/w6050,1572460,整行,1.0/13.2/13.2,,24,,
1月,全部科室(汇总对比),缺失行,钩镊1 剪刀1/Z1029,1573699,整行,2.0/10.8/21.6,,25,,
1月,全部科室(汇总对比),缺失行,试管架-1/w6050,1573699,整行,1.0/13.2/13.2,,26,,
1月,全部科室(汇总对比),缺失行,剪刀1 钩镊1/Z1026,1568248,整行,1.0/10.8/10.8,,9,,
1月,全部科室(汇总对比),缺失行,剪刀-1/Z1029,1568248,整行,1.0/6.4/6.4,,10,,
1月,全部科室(汇总对比),缺失行,开口器1舌钳子1压舌板1/Z1526,1568248,整行,1.0/13.2/13.2,,11,,
1月,全部科室(汇总对比),缺失行,骨锤1骨针3/w6050,1568248,整行,1.0/17.6/17.6,,12,,
1月,全部科室(汇总对比),缺失行,舌钳子-1/Z1526,1567940,整行,1.0/8.8/8.8,,9,,
1月,全部科室(汇总对比),缺失行,缝合包,1567941,整行,1.0/30.8/30.8,,9,,
1月,全部科室(汇总对比),缺失行,气管切开包,1567941,整行,1.0/96.8/96.8,,10,,
1月,全部科室(汇总对比),缺失行,切开包,1567941,整行,1.0/61.6/61.6,,11,,
1月,全部科室(汇总对比),缺失行,拆线包（钩镊，小剪刀）-2/Z1026,1567941,整行,5.0/10.8/54.0,,12,,
1月,全部科室(汇总对比),缺失行,止血钳-1/Z1029,1567941,整行,1.0/6.4/6.4,,13,,
1月,全部科室(汇总对比),缺失行,缝合包,1570554,整行,1.0/30.8/30.8,,14,,
1月,全部科室(汇总对比),缺失行,拆线包（钩镊，小剪刀）-2/Z1026,1570554,整行,3.0/10.8/32.4,,15,,
1月,全部科室(汇总对比),缺失行,缝合包,1571772,整行,1.0/30.8/30.8,,16,,
1月,全部科室(汇总对比),缺失行,拆线包（钩镊，小剪刀）-2/Z1026,1571772,整行,1.0/10.8/10.8,,17,,
1月,全部科室(汇总对比),缺失行,镊子-1/Z7534,1571772,整行,1.0/6.4/6.4,,18,,
1月,全部科室(汇总对比),缺失行,简易呼吸器-1/z3044,1571859,整行,1.0/28.0/28.0,,19,,
1月,全部科室(汇总对比),缺失行,缝合包,1575136,整行,1.0/30.8/30.8,,20,,
1月,全部科室(汇总对比),缺失行,切开包,1575136,整行,2.0/61.6/123.2,,21,,
1月,全部科室(汇总对比),缺失行,拆线包（钩镊，小剪刀）-2/Z1026,1575136,整行,3.0/10.8/32.4,,22,,
1月,全部科室(汇总对比),缺失行,剪刀-1/Z1029,1568239,整行,1.0/6.4/6.4,,9,,
1月,全部科室(汇总对比),缺失行,取环包,1568239,整行,12.0/17.6/211.2,,10,,
1月,全部科室(汇总对比),缺失行,人流包,1568239,整行,1.0/52.8/52.8,,11,,
1月,全部科室(汇总对比),缺失行,镊子缸-2/w6050,1568239,整行,1.0/13.2/13.2,,12,,
1月,全部科室(汇总对比),缺失行,扩棒-1/Z7530,1568988,整行,1.0/6.4/6.4,,13,,
1月,全部科室(汇总对比),缺失行,探针-1/保/Z7530,1568988,整行,1.0/6.4/6.4,,14,,
1月,全部科室(汇总对比),缺失行,取环包,1568988,整行,10.0/17.6/176.0,,15,,
1月,全部科室(汇总对比),缺失行,人流包,1568988,整行,1.0/52.8/52.8,,16,,
1月,全部科室(汇总对比),缺失行,取环包,1570258,整行,13.0/17.6/228.8,,17,,
1月,全部科室(汇总对比),缺失行,人流包,1570258,整行,2.0/52.8/105.6,,18,,
1月,全部科室(汇总对比),缺失行,镊子缸-2/w6050,1570258,整行,1.0/13.2/13.2,,19,,
1月,全部科室(汇总对比),缺失行,扩棒-1/Z7530,1570965,整行,2.0/6.4/12.8,,20,,
1月,全部科室(汇总对比),缺失行,取环包,1570965,整行,8.0/17.6/140.8,,21,,
1月,全部科室(汇总对比),缺失行,人流包,1570965,整行,1.0/52.8/52.8,,22,,
1月,全部科室(汇总对比),缺失行,剪刀-1/Z1029,1572179,整行,1.0/6.4/6.4,,23,,
1月,全部科室(汇总对比),缺失行,取环包,1572179,整行,7.0/17.6/123.2,,24,,
1月,全部科室(汇总对比),缺失行,人流包,1572179,整行,1.0/52.8/52.8,,25,,
1月,全部科室(汇总对比),缺失行,镊子缸-2/w6050,1572179,整行,1.0/13.2/13.2,,26,,
1月,全部科室(汇总对比),缺失行,取环包,1574127,整行,6.0/17.6/105.6,,27,,
1月,全部科室(汇总对比),缺失行,人流包,1574127,整行,3.0/52.8/158.4,,28,,
1月,全部科室(汇总对比),缺失行,镊子缸-2/w6050,1574127,整行,1.0/13.2/13.2,,29,,
1月,全部科室(汇总对比),缺失行,取环包,1574832,整行,4.0/17.6/70.4,,30,,
1月,全部科室(汇总对比),缺失行,人流包,1574832,整行,1.0/52.8/52.8,,31,,
1月,全部科室(汇总对比),缺失行,剪刀-1/Z1029,1569855,整行,4.0/6.4/25.6,,9,,
1月,全部科室(汇总对比),缺失行,止血钳直-1/Z1029,1569855,整行,2.0/6.4/12.8,,10,,
1月,全部科室(汇总对比),缺失行,静脉包,1569855,整行,1.0/105.6/105.6,,11,,
1月,全部科室(汇总对比),缺失行,静脉包,1570555,整行,1.0/105.6/105.6,,12,,
1月,全部科室(汇总对比),缺失行,剪刀-1/Z1029,1573700,整行,8.0/6.4/51.2,,13,,
1月,全部科室(汇总对比),缺失行,剪刀-1/Z1029,1574440,整行,1.0/6.4/6.4,,14,,
1月,全部科室(汇总对比),缺失行,针具-1/z7530,1574440,整行,4.0/6.4/25.6,,15,,
1月,全部科室(汇总对比),缺失行,毛巾/z3032,1568989,整行,11.0/3.2/35.2,,9,,
1月,全部科室(汇总对比),缺失行,毛巾/z3032,1570962,整行,9.0/3.2/28.8,,10,,
1月,全部科室(汇总对比),缺失行,毛巾/z3032,1572852,整行,10.0/3.2/32.0,,11,,
1月,全部科室(汇总对比),缺失行,毛巾/z3032,1574725,整行,9.0/3.2/28.8,,12,,
1月,全部科室(汇总对比),缺失行,拔牙钳-1/Z1029,1567483,整行,3.0/6.4/19.2,,9,,
1月,全部科室(汇总对比),缺失行,拔牙挺-1/Z7526,1567483,整行,2.0/6.4/12.8,,10,,
1月,全部科室(汇总对比),缺失行,充填器-1/Z7530,1567483,整行,1.0/6.4/6.4,,11,,
1月,全部科室(汇总对比),缺失行,洁牙机-1/z7526,1567483,整行,1.0/6.4/6.4,,12,,
1月,全部科室(汇总对比),缺失行,口镜-1/Z7530,1567483,整行,1.0/6.4/6.4,,13,,
1月,全部科室(汇总对比),缺失行,手机-1/Z7526,1567483,整行,7.0/6.4/44.8,,14,,
1月,全部科室(汇总对比),缺失行,剔挖器-1/Z7526,1567483,整行,1.0/6.4/6.4,,15,,
1月,全部科室(汇总对比),缺失行,挖匙-1/Z7530,1567483,整行,3.0/6.4/19.2,,16,,
1月,全部科室(汇总对比),缺失行,牙周探针-1/Z7530,1567483,整行,2.0/6.4/12.8,,17,,
1月,全部科室(汇总对比),缺失行,注射器-1/Z1029,1567483,整行,1.0/6.4/6.4,,18,,
1月,全部科室(汇总对比),缺失行,拔牙钳-1/Z1029,1567942,整行,1.0/6.4/6.4,,19,,
1月,全部科室(汇总对比),缺失行,车针盒-1/Z1526,1567942,整行,1.0/8.8/8.8,,20,,
1月,全部科室(汇总对比),缺失行,手机-1/Z7526,1567942,整行,4.0/6.4/25.6,,21,,
1月,全部科室(汇总对比),缺失行,车针盒-1/Z1526,1568240,整行,3.0/8.8/26.4,,22,,
1月,全部科室(汇总对比),缺失行,充填器-1/Z7530,1568240,整行,2.0/6.4/12.8,,23,,
1月,全部科室(汇总对比),缺失行,光敏刀-1/Z7530,1568240,整行,2.0/6.4/12.8,,24,,
1月,全部科室(汇总对比),缺失行,洁牙机-1/z7526,1568240,整行,1.0/6.4/6.4,,25,,
1月,全部科室(汇总对比),缺失行,手机-1/Z7526,1568240,整行,12.0/6.4/76.8,,26,,
1月,全部科室(汇总对比),缺失行,挖匙-1/Z7530,1568240,整行,1.0/6.4/6.4,,27,,
1月,全部科室(汇总对比),缺失行,牙周治疗盒-1/Z2032,1568240,整行,2.0/10.4/20.8,,28,,
1月,全部科室(汇总对比),缺失行,拔牙钳-1/Z1029,1568990,整行,2.0/6.4/12.8,,29,,
1月,全部科室(汇总对比),缺失行,碧兰麻注射器-1/Z1029,1568990,整行,1.0/6.4/6.4,,30,,
1月,全部科室(汇总对比),缺失行,充填器-1/Z7530,1568990,整行,2.0/6.4/12.8,,31,,
1月,全部科室(汇总对比),缺失行,洁牙机-1/z7526,1568990,整行,1.0/6.4/6.4,,32,,
1月,全部科室(汇总对比),缺失行,去冠器-1/Z7534,1568990,整行,1.0/6.4/6.4,,33,,
1月,全部科室(汇总对比),缺失行,手机-1/Z7526,1568990,整行,7.0/6.4/44.8,,34,,
1月,全部科室(汇总对比),缺失行,挖匙-1/Z7530,1568990,整行,2.0/6.4/12.8,,35,,
1月,全部科室(汇总对比),缺失行,拔牙钳-1/Z1029,1569348,整行,2.0/6.4/12.8,,36,,
1月,全部科室(汇总对比),缺失行,车针盒-1/Z1526,1569348,整行,1.0/8.8/8.8,,37,,
